auction_date_long,auction_desc,auction_house,auction_location,auction_name,chassis_number,image,link,link_v2,lot_description,price_eur_number,price_eur_string,price_gbp_number,price_gbp_string,price_usd_number,price_usd_string,reg_number,url,year,sourceUrl,status
"Sep 8, 2014","RM Sotheby's • Sep 8, 2014",RM Sotheby's,"London, England, GBR",London,,https://images.classic.com/vehicles/291247e165f1b92348210e16e3e16c5a7b7e8c6e.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-berlinetta-zffgj34b000080747-8pJGaO4/,/veh/1989-ferrari-f40-berlinetta-zffgj34b000080747-8pJGaO4/,1989 Ferrari F40 Manual,,,,,1228944,"$1,228,944",,https://www.classic.com/veh/1989-ferrari-f40-berlinetta-zffgj34b000080747-8pJGaO4/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Aug 17, 2019","Gooding Christie's • Aug 17, 2019",Gooding Christie's,"Pebble Beach, CA, USA",Pebble Beach,,https://images.classic.com/vehicles/2280010321e8ed58c73923ee9469991833c22b74.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a5l0084944-kn3qbpY/,/veh/1990-ferrari-f40-zffmn34a5l0084944-kn3qbpY/,1990 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a5l0084944-kn3qbpY/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Not Sold
"Nov 27, 2016","RM Sotheby's • Nov 27, 2016",RM Sotheby's,ITA,ITA,,https://images.classic.com/vehicles/9ffe4f8fda1551bac91d3cf07795f19d7e54b7fa.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffgj34b000091464-rW9OQP4/,/veh/1992-ferrari-f40-zffgj34b000091464-rW9OQP4/,1992 Ferrari F40 Manual,,,,,1030400,"$1,030,400",,https://www.classic.com/veh/1992-ferrari-f40-zffgj34b000091464-rW9OQP4/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Feb 6, 2019","RM Sotheby's • Feb 6, 2019",RM Sotheby's,"Carrollton, TX, FRA",Carrollton,,https://images.classic.com/vehicles/d1efb4377d1ebef9d8da1b9b777fdec1a39912f9.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1987-ferrari-f40-lm-zffgj34b000074045-WRRLmlW/,/veh/1987-ferrari-f40-lm-zffgj34b000074045-WRRLmlW/,1987 Ferrari F40 LM Manual,,,,,5517544,"$5,517,544",,https://www.classic.com/veh/1987-ferrari-f40-lm-zffgj34b000074045-WRRLmlW/,1987,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Jan 12, 2019","Mecum • Jan 12, 2019",Mecum,"Kissimmee, FL, USA",Kissimmee,,https://images.classic.com/vehicles/167cdc717f3e65fde056d6f7e1e34da016b3c8c8.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34axn0092296-gWNrbYW/,/veh/1992-ferrari-f40-zffmn34axn0092296-gWNrbYW/,1992 Ferrari F40 Manual,,,,,750000,"$750,000
        
    
    
  
    
        
  info

      
  
  
    
    
      
          Highest Bid",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34axn0092296-gWNrbYW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Not Sold
"Feb 3, 2016","RM Sotheby's • Feb 3, 2016",RM Sotheby's,"Paris, FRA",Paris,,https://images.classic.com/vehicles/0ba80b0d42c1b230f83e214e259e85f729f28d0f.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000080161-vnKZo54/,/veh/1989-ferrari-f40-zffgj34b000080161-vnKZo54/,1989 Ferrari F40 Manual,,,,,1132658,"$1,132,658",,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000080161-vnKZo54/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"May 3, 2017","LBI Limited • May 3, 2017",LBI Limited,"Philadelphia, Pennsylvania, USA",Philadelphia,,https://images.classic.com/vehicles/7be1c5e29aba67fd169a4831c3efa8d7cea284bb.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000088083-ln1ZzVW/,/veh/1991-ferrari-f40-zffgj34b000088083-ln1ZzVW/,1991 Ferrari F40 Manual,,,,,,"$1,300,000
        
    
    
  
    
        
  info

      
  
  
    
    
      
          This listing was either sold, or removed, by the seller. The last asking price is the last price detected by Classic.com.",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000088083-ln1ZzVW/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Last Asking
"Feb 9, 2018","Artcurial (EU) • Feb 9, 2018",Artcurial (EU),"Irving, TX, FRA",Irving,,https://images.classic.com/vehicles/b262bd07a8fad182eef998372756a3a1242b69f4.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000084481-n2LVeqp/,/veh/1990-ferrari-f40-zffgj34b000084481-n2LVeqp/,1990 Ferrari F40 Manual,,,,,1170353,"$1,170,353",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000084481-n2LVeqp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Feb 7, 2018","RM Sotheby's • Feb 7, 2018",RM Sotheby's,"Carrollton, TX, FRA",Carrollton,,https://images.classic.com/vehicles/6eb5f76bf5f77f231ad50e8680daa4b04d56ef7c.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffgj34b000093710-WRRDjMW/,/veh/1992-ferrari-f40-zffgj34b000093710-WRRDjMW/,1992 Ferrari F40 Manual,,,,,1151289,"$1,151,289",,https://www.classic.com/veh/1992-ferrari-f40-zffgj34b000093710-WRRDjMW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Dec 6, 2017","RM Sotheby's • Dec 6, 2017",RM Sotheby's,"New York, NY, USA",New York,,https://images.classic.com/vehicles/6fc01ef7d1897a90b424918a5f35560d7868ad7f.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34axl0087144-n3kRyRn/,/veh/1990-ferrari-f40-zffmn34axl0087144-n3kRyRn/,1990 Ferrari F40 Manual,,,,,1242500,"$1,242,500",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34axl0087144-n3kRyRn/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Sep 9, 2017","RM Sotheby's • Sep 9, 2017",RM Sotheby's,"Florence, KY, ITA",Florence,,https://images.classic.com/vehicles/c6db09801dfd7bb332c8696be416c3a1c800aa11.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000083572-vnmgJDp/,/veh/1989-ferrari-f40-zffgj34b000083572-vnmgJDp/,1989 Ferrari F40 Manual,,,,,1301274,"$1,301,274",,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000083572-vnmgJDp/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Sep 6, 2017","RM Sotheby's • Sep 6, 2017",RM Sotheby's,"London, England, GBR",London,,https://images.classic.com/vehicles/4ab9be8997de2c7fffc2a7b563f19aef957fa7dc.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1988-ferrari-f40-zffgj34b000080786-pGoob8p/,/veh/1988-ferrari-f40-zffgj34b000080786-pGoob8p/,1988 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1988-ferrari-f40-zffgj34b000080786-pGoob8p/,1988,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Not Sold
"Sep 2, 2017","Iconic Auctioneers • Sep 2, 2017",Iconic Auctioneers,,,,https://images.classic.com/vehicles/1e41f23384fbed7f6ad461ee3413fb139c90646f.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000080726-n8v5z0p/,/veh/1989-ferrari-f40-zffgj34b000080726-n8v5z0p/,1989 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000080726-n8v5z0p/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Not Sold
"Aug 18, 2017","Bonhams • Aug 18, 2017",Bonhams,"Carmel, CA, USA",Carmel,,https://images.classic.com/vehicles/f18aa95dde1371093c131cc691610cabce7c664d.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a6l0087030-n3kJADn/,/veh/1990-ferrari-f40-zffmn34a6l0087030-n3kJADn/,1990 Ferrari F40 Manual,,,,,1457500,"$1,457,500",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a6l0087030-n3kJADn/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Jun 30, 2017","Bonhams • Jun 30, 2017",Bonhams,"England, GBR",England,,https://images.classic.com/vehicles/1eb00ec56a89f55519d11037f3b566adec47d174.816666666666?ar=16%3A9&fit=crop&h=338&w=600,/veh/1988-ferrari-f40-berlinetta-zffg734b000078036-LWYdLkn/,/veh/1988-ferrari-f40-berlinetta-zffg734b000078036-LWYdLkn/,1988 Ferrari F40 Berlinetta Manual,,,,,,,,https://www.classic.com/veh/1988-ferrari-f40-berlinetta-zffg734b000078036-LWYdLkn/,1988,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Not Sold
"Jun 24, 2017","RM Sotheby's • Jun 24, 2017",RM Sotheby's,"Santa Monica, CA, USA",Santa Monica,,https://images.classic.com/vehicles/702b262de9841ae5663f8dc8971c0eeca7e90e41.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-pgB87oW/,/veh/1992-ferrari-f40-pgB87oW/,1992 Ferrari F40 Manual,,,,,957000,"$957,000",,https://www.classic.com/veh/1992-ferrari-f40-pgB87oW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Jun 4, 2017","Bonhams • Jun 4, 2017",Bonhams,"Greenwich, CT, USA",Greenwich,,https://images.classic.com/vehicles/945d1e6bb13ceda758a3afdde2e1c1a3fc16ab86.883333333333?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000084539-WklAAzp/,/veh/1990-ferrari-f40-zffgj34b000084539-WklAAzp/,1990 Ferrari F40 Manual,,,,,880000,"$880,000",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000084539-WklAAzp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"May 27, 2017","RM Sotheby's • May 27, 2017",RM Sotheby's,"Lombardy, ITA",Lombardy,,https://images.classic.com/vehicles/7bc97f81bc7934fafd446c4c0a1be2cddd948fb9.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000085749-W9zwRbp/,/veh/1990-ferrari-f40-zffgj34b000085749-W9zwRbp/,1990 Ferrari F40 Manual,,,,,1191254,"$1,191,254",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000085749-W9zwRbp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Jan 20, 2017","RM Sotheby's • Jan 20, 2017",RM Sotheby's,"Phoenix, AZ, USA",Phoenix,,https://images.classic.com/vehicles/1aa0c35d0abafa2074b1714b81abd12f29d559f0.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a9l0086678-Z478Yxn/,/veh/1990-ferrari-f40-zffmn34a9l0086678-Z478Yxn/,1990 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a9l0086678-Z478Yxn/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Not Sold
"Sep 7, 2016","RM Sotheby's • Sep 7, 2016",RM Sotheby's,"London, GBR",London,,https://images.classic.com/vehicles/e04ed01acf58b1fddcd222d3ccea0d3de07dcd03.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000089028-knXbOAp/,/veh/1990-ferrari-f40-zffgj34b000089028-knXbOAp/,1990 Ferrari F40 Manual,,,,,1236541,"$1,236,541",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000089028-knXbOAp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Aug 20, 2016","RM Sotheby's • Aug 20, 2016",RM Sotheby's,"Monterey, CA, USA",Monterey,,https://images.classic.com/vehicles/3cbbb7f6388f2fbb873e0056061cb7326d95f8af.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000087123-OpzQ1WX/,/veh/1990-ferrari-f40-zffgj34b000087123-OpzQ1WX/,1990 Ferrari F40 Manual,,,,,1265000,"$1,265,000",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000087123-OpzQ1WX/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Aug 20, 2016","Mecum • Aug 20, 2016",Mecum,"Monterey, CA, USA",Monterey,,https://images.classic.com/vehicles/f3391902c722744145b05a46c0b26bd66db3af11.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a0l0085788-WvgEMyp/,/veh/1990-ferrari-f40-zffmn34a0l0085788-WvgEMyp/,1990 Ferrari F40 Manual,,,,,1600000,"$1,600,000
        
    
    
  
    
        
  info

      
  
  
    
    
      
          Highest Bid",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a0l0085788-WvgEMyp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Not Sold
"Jan 17, 2015","Barrett-Jackson • Jan 17, 2015",Barrett-Jackson,"Scottsdale, AZ, USA",Scottsdale,,https://images.classic.com/vehicles/5f243b661b29abd1fab9dbf883e605b52d112af6.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000080727-knX8YMn/,/veh/1989-ferrari-f40-zffgj34b000080727-knX8YMn/,1989 Ferrari F40,,,,,,,,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000080727-knX8YMn/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Not Sold
"Feb 4, 2016","Bonhams • Feb 4, 2016",Bonhams,"Paris 8e Arrondissement, Île-de-France, FRA",Paris 8e Arrondissement,,https://images.classic.com/vehicles/ae1dae84834931cee67ec910f8aae77829ea25f8.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/ferrari-f40-berlinetta-1990-zffgj34b000087784-4VL6E5W/,/veh/ferrari-f40-berlinetta-1990-zffgj34b000087784-4VL6E5W/,Ferrari F40 Berlinetta 1990 Manual,,,,,,,,https://www.classic.com/veh/ferrari-f40-berlinetta-1990-zffgj34b000087784-4VL6E5W/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Not Sold
"Jan 30, 2016","Gooding Christie's • Jan 30, 2016",Gooding Christie's,"Scottsdale, AZ, USA",Scottsdale,,https://images.classic.com/vehicles/f31cbaacb24946b88d670ace72e2251efd0136fb.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a2l0086554-WxGqean/,/veh/1990-ferrari-f40-zffmn34a2l0086554-WxGqean/,1990 Ferrari F40 Manual,,,,,1534500,"$1,534,500",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a2l0086554-WxGqean/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Sep 12, 2015","Bonhams • Sep 12, 2015",Bonhams,"England, GBR",England,,https://images.classic.com/vehicles/a445719554d8b86baa696485541fd690009ad628.853333333333?ar=16%3A9&fit=crop&h=338&w=600,/veh/1993-ferrari-f40-zffgj34b00093779-nw05mvW/,/veh/1993-ferrari-f40-zffgj34b00093779-nw05mvW/,1993 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1993-ferrari-f40-zffgj34b00093779-nw05mvW/,1993,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Not Sold
"Sep 7, 2015","RM Sotheby's • Sep 7, 2015",RM Sotheby's,"London, GBR",London,,https://images.classic.com/vehicles/37c0174527cf4db815a1c51b8c35c910ab07f43e.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-93256-nXlKokn/,/veh/1992-ferrari-f40-93256-nXlKokn/,1992 Ferrari F40 Manual,,,,,1290485,"$1,290,485",,https://www.classic.com/veh/1992-ferrari-f40-93256-nXlKokn/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Aug 15, 2015","RM Sotheby's • Aug 15, 2015",RM Sotheby's,"Monterey, CA, USA",Monterey,,https://images.classic.com/vehicles/459b2abb022234a334006edeb1c4c3f8c39fa8b0.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1994-ferrari-f40-lm-97904-3WkKNBW/,/veh/1994-ferrari-f40-lm-97904-3WkKNBW/,1994 Ferrari F40 LM Manual,,,,,3300000,"$3,300,000",,https://www.classic.com/veh/1994-ferrari-f40-lm-97904-3WkKNBW/,1994,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Aug 14, 2015","Bonhams • Aug 14, 2015",Bonhams,"Carmel, CA, USA",Carmel,,https://images.classic.com/vehicles/5fe06eeeaf6060735be3d3e8ab7ee1536d59c193.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a5l0087200-WbBzDXW/,/veh/1990-ferrari-f40-zffmn34a5l0087200-WbBzDXW/,1990 Ferrari F40 Manual,,,,,1237500,"$1,237,500",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a5l0087200-WbBzDXW/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"May 23, 2015","RM Sotheby's • May 23, 2015",RM Sotheby's,"Lombardy, ITA",Lombardy,,https://images.classic.com/vehicles/81e0d351f9dad01740a0a4fb715923c4253b6e84.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000089693-ZnQPmO4/,/veh/1991-ferrari-f40-zffgj34b000089693-ZnQPmO4/,1991 Ferrari F40,,,,,1125331,"$1,125,331",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000089693-ZnQPmO4/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
